Division,Site,Plant,Building,Operation,Line,Line Name,Prod Type Group,Prod Type,Material,Nick Name,Basic Week,Plan Week,Basic Date,Plan Date,Plan Qty,Result Qty
81,A004,G481,LGESWA-Auto. 1 Bldg.Pack,P9500,P7Q23,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APFCAGSW0-A2,FCA-GSW,202105,202105,2021-02-07,2021-02-05,0,1
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201937,201937,2019-09-15,2019-09-11,30,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201938,201938,2019-09-22,2019-09-16,30,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201938,201938,2019-09-22,2019-09-18,10,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201938,201938,2019-09-22,2019-09-19,14,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201938,201938,2019-09-22,2019-09-20,8,12
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201939,201939,2019-09-29,2019-09-23,15,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201939,201939,2019-09-29,2019-09-24,15,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201939,201939,2019-09-29,2019-09-25,15,52
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201939,201939,2019-09-29,2019-09-26,15,12
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201939,201939,2019-09-29,2019-09-27,14,8
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201941,201941,2019-10-13,2019-10-07,10,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201941,201941,2019-10-13,2019-10-08,10,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201942,201942,2019-10-20,2019-10-14,30,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201942,201942,2019-10-20,2019-10-15,30,17
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201942,201942,2019-10-20,2019-10-16,30,44
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201942,201942,2019-10-20,2019-10-17,30,28
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201942,201942,2019-10-20,2019-10-18,30,14
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201943,201943,2019-10-27,2019-10-21,30,6
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201943,201943,2019-10-27,2019-10-22,30,2
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201943,201943,2019-10-27,2019-10-23,30,2
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201943,201943,2019-10-27,2019-10-24,30,2
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201943,201943,2019-10-27,2019-10-25,30,2
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201944,201944,2019-11-03,2019-10-28,40,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201944,201944,2019-11-03,2019-10-29,40,22
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201944,201944,2019-11-03,2019-10-30,40,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201944,201944,2019-11-03,2019-10-31,40,18
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201945,201945,2019-11-10,2019-11-04,40,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201945,201945,2019-11-10,2019-11-05,40,16
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201945,201945,2019-11-10,2019-11-06,40,24
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201945,201945,2019-11-10,2019-11-07,40,14
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201945,201945,2019-11-10,2019-11-08,40,16
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201946,201946,2019-11-17,2019-11-11,65,14
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201946,201946,2019-11-17,2019-11-12,65,24
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201946,201946,2019-11-17,2019-11-13,0,16
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201946,201946,2019-11-17,2019-11-14,0,9
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201947,201947,2019-11-24,2019-11-20,0,4
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201948,201948,2019-12-01,2019-11-25,0,1
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201950,201950,2019-12-15,2019-12-09,60,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201950,201950,2019-12-15,2019-12-10,60,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201950,201950,2019-12-15,2019-12-11,60,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201950,201950,2019-12-15,2019-12-12,70,10
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201950,201950,2019-12-15,2019-12-13,70,20
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201951,201951,2019-12-22,2019-12-17,0,8
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201951,201951,2019-12-22,2019-12-18,0,18
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201951,201951,2019-12-22,2019-12-19,0,6
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201951,201951,2019-12-22,2019-12-20,0,14
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201951,201951,2019-12-22,2019-12-21,0,45
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201952,201952,2019-12-29,2019-12-23,0,24
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201952,201952,2019-12-29,2019-12-27,0,30
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,201952,201952,2019-12-29,2019-12-28,0,41
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202001,202001,2020-01-05,2019-12-30,0,51
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202001,202001,2020-01-05,2020-01-02,80,50
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202001,202001,2020-01-05,2020-01-03,80,11
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202001,202001,2020-01-05,2020-01-04,80,2
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202002,202002,2020-01-12,2020-01-06,80,32
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202002,202002,2020-01-12,2020-01-07,80,72
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202002,202002,2020-01-12,2020-01-08,80,52
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202002,202002,2020-01-12,2020-01-09,80,46
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202002,202002,2020-01-12,2020-01-10,80,62
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202002,202002,2020-01-12,2020-01-11,80,71
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202002,202002,2020-01-12,2020-01-12,80,48
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202003,202003,2020-01-19,2020-01-13,120,101
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202003,202003,2020-01-19,2020-01-14,120,136
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202003,202003,2020-01-19,2020-01-15,120,140
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202003,202003,2020-01-19,2020-01-16,80,98
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202003,202003,2020-01-19,2020-01-17,80,62
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202003,202003,2020-01-19,2020-01-18,120,56
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202004,202004,2020-01-26,2020-01-20,120,134
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202004,202004,2020-01-26,2020-01-21,120,153
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202004,202004,2020-01-26,2020-01-22,120,144
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202004,202004,2020-01-26,2020-01-23,80,126
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202004,202004,2020-01-26,2020-01-24,90,150
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202004,202004,2020-01-26,2020-01-25,90,120
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202005,202005,2020-02-02,2020-01-27,90,10
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202005,202005,2020-02-02,2020-01-28,90,16
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202005,202005,2020-02-02,2020-01-29,90,50
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202005,202005,2020-02-02,2020-01-30,30,160
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202005,202005,2020-02-02,2020-01-31,0,190
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202005,202005,2020-02-02,2020-02-01,0,34
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202005,202005,2020-02-02,2020-02-02,0,42
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202006,202006,2020-02-09,2020-02-03,105,246
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202006,202006,2020-02-09,2020-02-04,105,173
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202006,202006,2020-02-09,2020-02-05,105,92
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202006,202006,2020-02-09,2020-02-06,105,39
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202006,202006,2020-02-09,2020-02-07,105,57
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202006,202006,2020-02-09,2020-02-08,105,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202007,202007,2020-02-16,2020-02-10,120,77
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202007,202007,2020-02-16,2020-02-11,120,145
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202007,202007,2020-02-16,2020-02-12,120,100
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202007,202007,2020-02-16,2020-02-13,120,112
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202007,202007,2020-02-16,2020-02-14,120,139
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202008,202008,2020-02-23,2020-02-17,120,91
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202008,202008,2020-02-23,2020-02-18,120,191
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202008,202008,2020-02-23,2020-02-19,120,120
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202008,202008,2020-02-23,2020-02-20,120,18
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202008,202008,2020-02-23,2020-02-21,50,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202009,202009,2020-03-01,2020-02-24,130,146
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202009,202009,2020-03-01,2020-02-25,130,184
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202009,202009,2020-03-01,2020-02-26,130,188
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202009,202009,2020-03-01,2020-02-27,130,213
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202009,202009,2020-03-01,2020-02-28,130,61
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202009,202009,2020-03-01,2020-02-29,130,0
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202010,202010,2020-03-08,2020-03-02,150,190
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202010,202010,2020-03-08,2020-03-03,150,194
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202010,202010,2020-03-08,2020-03-04,150,116
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202010,202010,2020-03-08,2020-03-05,150,112
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202010,202010,2020-03-08,2020-03-06,150,172
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202011,202011,2020-03-15,2020-03-09,220,200
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202011,202011,2020-03-15,2020-03-10,220,208
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202011,202011,2020-03-15,2020-03-11,220,206
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202011,202011,2020-03-15,2020-03-12,90,224
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202011,202011,2020-03-15,2020-03-13,0,4
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202012,202012,2020-03-22,2020-03-17,258,242
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202012,202012,2020-03-22,2020-03-18,220,202
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202012,202012,2020-03-22,2020-03-19,132,116
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202012,202012,2020-03-22,2020-03-20,0,110
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202012,202012,2020-03-22,2020-03-21,0,56
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202012,202012,2020-03-22,2020-03-22,0,28
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202013,202013,2020-03-29,2020-03-25,0,37
81,A004,G481,LGESWA-Auto. 2 Bldg.Pack,P9500,P8Q06,Pack Line 06,Sample/Dev/Test,D-SAMPLE,APVCCCMA0-A2-A01,VCC-CMA,202013,202013,2020-03-29,2020-03-26,0,19
